Date,Close,Open,High,Low,Vol.,Change %
2014-02-13,9596.77,9522.66,9600.64,9479.86,93.21M,0.60%
2014-02-12,9540.0,9505.12,9594.85,9501.96,85.29M,0.65%
2014-02-11,9478.77,9338.8,9478.77,9338.01,76.25M,2.03%
2014-02-10,9289.86,9331.71,9346.13,9280.18,59.60M,-0.13%
2014-02-07,9301.92,9275.38,9323.24,9223.21,89.00M,0.49%
2014-02-06,9256.58,9166.46,9274.46,9128.97,122.69M,1.54%
2014-02-05,9116.32,9105.28,9154.72,9080.87,95.61M,-0.13%
2014-02-04,9127.91,9126.46,9166.98,9071.25,114.60M,-0.64%
2014-02-03,9186.52,9318.77,9357.58,9173.56,105.55M,-1.29%
2014-01-31,9306.48,9339.84,9346.79,9166.05,126.86M,-0.71%
2014-01-30,9373.48,9343.51,9415.48,9266.95,97.75M,0.39%
2014-01-29,9336.73,9507.35,9537.63,9221.3,126.38M,-0.75%
2014-01-28,9406.91,9405.53,9427.59,9345.76,99.32M,0.62%
2014-01-27,9349.22,9389.17,9402.72,9310.99,112.55M,-0.46%
2014-01-24,9392.02,9646.65,9664.24,9374.08,125.92M,-2.48%
2014-01-23,9631.04,9690.51,9728.78,9596.49,98.66M,-0.92%
2014-01-22,9720.11,9752.11,9765.63,9677.14,84.23M,-0.10%
2014-01-21,9730.12,9751.98,9794.05,9714.02,80.84M,0.15%
2014-01-20,9715.9,9713.2,9733.4,9672.32,78.13M,-0.28%
2014-01-17,9742.96,9718.2,9789.89,9709.14,131.10M,0.26%
2014-01-16,9717.71,9742.21,9747.37,9702.97,87.81M,-0.17%
2014-01-15,9733.81,9590.57,9747.4,9582.1,120.10M,2.03%
2014-01-14,9540.51,9391.46,9540.51,9381.94,104.78M,0.32%
2014-01-13,9510.17,9497.92,9519.3,9457.31,85.79M,0.39%
2014-01-10,9473.24,9473.87,9529.7,9441.25,96.13M,0.55%
2014-01-09,9421.61,9492.24,9549.5,9402.8,98.92M,-0.80%
2014-01-08,9497.84,9512.79,9516.26,9467.95,90.14M,-0.09%
2014-01-07,9506.2,9446.25,9518.72,9416.86,79.95M,0.83%
2014-01-06,9428.0,9419.44,9468.8,9399.81,53.65M,-0.08%
2014-01-03,9435.15,9409.66,9453.48,9367.99,58.77M,0.37%
2014-01-02,9400.04,9598.25,9620.93,9394.21,90.96M,-1.59%
2013-12-30,9552.16,9586.53,9594.35,9552.16,35.98M,-0.39%
2013-12-27,9589.39,9558.55,9589.39,9548.89,51.39M,1.06%
2013-12-23,9488.82,9436.49,9488.82,9427.54,48.37M,0.94%
2013-12-20,9400.18,9371.08,9413.09,9352.98,161.69M,0.69%
2013-12-19,9335.74,9279.68,9351.9,9257.24,98.28M,1.68%
2013-12-18,9181.75,9145.35,9190.73,9122.05,82.34M,1.06%
2013-12-17,9085.12,9142.75,9161.8,9085.12,72.21M,-0.86%
2013-12-16,9163.56,9004.62,9187.78,8997.75,99.11M,1.74%
2013-12-13,9006.46,9016.78,9046.63,8990.58,67.76M,-0.12%
2013-12-12,9017.0,9032.67,9060.54,8984.28,75.12M,-0.66%
2013-12-11,9077.11,9093.26,9153.14,9065.51,64.85M,-0.41%
2013-12-10,9114.44,9180.29,9223.73,9091.97,74.36M,-0.88%
2013-12-09,9195.17,9218.81,9225.53,9171.36,62.71M,0.25%
2013-12-06,9172.41,9126.15,9195.75,9084.12,81.33M,0.96%
2013-12-05,9084.95,9110.53,9172.16,9078.0,77.77M,-0.61%
2013-12-04,9140.63,9246.89,9253.13,9069.82,94.99M,-0.90%
2013-12-03,9223.4,9398.19,9404.17,9223.13,116.91M,-1.90%
2013-12-02,9401.96,9412.95,9424.83,9384.12,74.60M,-0.04%
2013-11-29,9405.3,9378.55,9424.62,9376.58,65.83M,0.19%
2013-11-28,9387.37,9359.5,9399.63,9358.77,54.33M,0.39%
2013-11-27,9351.13,9308.96,9363.48,9295.56,59.07M,0.66%
2013-11-26,9290.07,9297.65,9316.62,9287.3,85.11M,-0.11%
2013-11-25,9299.95,9258.22,9323.44,9252.73,69.94M,0.88%
2013-11-22,9219.04,9210.69,9230.16,9168.92,72.24M,0.25%
2013-11-21,9196.08,9127.89,9210.67,9117.09,78.79M,-0.07%
2013-11-20,9202.07,9175.64,9236.78,9162.84,68.36M,0.10%
2013-11-19,9193.29,9197.47,9217.36,9179.25,77.18M,-0.35%
2013-11-18,9225.43,9154.23,9253.68,9140.51,88.83M,0.62%
2013-11-15,9168.69,9157.6,9188.47,9133.51,96.78M,0.21%
2013-11-14,9149.66,9137.48,9151.35,9101.29,108.72M,1.05%
2013-11-13,9054.83,9056.71,9074.56,8981.09,92.47M,-0.24%
2013-11-12,9076.48,9102.99,9124.24,9073.93,96.96M,-0.34%
2013-11-11,9107.86,9081.58,9124.24,9064.61,66.64M,0.33%
2013-11-08,9078.28,9036.59,9079.05,8986.49,86.78M,-0.03%
2013-11-07,9081.03,9038.47,9193.98,9026.09,143.22M,0.44%
2013-11-06,9040.87,9030.47,9065.96,9021.84,68.90M,0.35%
2013-11-05,9009.11,9036.18,9041.97,8962.42,87.09M,-0.31%
2013-11-04,9037.23,9035.91,9053.93,9019.31,60.97M,0.33%
2013-11-01,9007.83,9032.29,9048.1,8992.9,54.23M,-0.29%
2013-10-31,9033.92,8985.48,9037.41,8976.37,82.81M,0.26%
2013-10-30,9010.27,9030.31,9070.17,8996.25,69.97M,-0.13%
2013-10-29,9022.04,8965.75,9022.21,8965.75,76.42M,0.48%
2013-10-28,8978.65,9013.05,9017.95,8950.21,61.43M,-0.08%
2013-10-25,8985.74,8952.78,9010.65,8944.14,71.22M,0.06%
2013-10-24,8980.63,8968.5,8987.04,8950.81,76.69M,0.68%
2013-10-23,8919.86,8906.91,8932.91,8897.5,79.94M,-0.31%
2013-10-22,8947.46,8853.87,8987.63,8849.16,100.45M,0.90%
2013-10-21,8867.22,8828.47,8876.14,8827.23,74.87M,0.02%
2013-10-18,8865.1,8849.77,8865.1,8804.81,166.47M,0.60%
2013-10-17,8811.98,8817.11,8829.79,8765.47,95.19M,-0.38%
2013-10-16,8846.0,8792.99,8861.28,8781.0,92.34M,0.47%
2013-10-15,8804.44,8757.13,8820.98,8757.09,93.81M,0.92%
2013-10-14,8723.81,8688.45,8727.58,8675.95,64.14M,-0.01%
2013-10-11,8724.83,8705.03,8729.33,8695.76,92.38M,0.45%
2013-10-10,8685.77,8563.39,8694.17,8547.72,105.33M,1.99%
2013-10-09,8516.69,8541.08,8589.64,8489.62,78.21M,-0.46%
2013-10-08,8555.89,8591.02,8610.01,8551.69,77.44M,-0.42%
2013-10-07,8591.58,8557.04,8604.86,8510.42,87.36M,-0.36%
2013-10-04,8622.97,8590.91,8639.74,8570.21,85.01M,0.29%
2013-10-03,8597.91,8647.86,8654.79,8590.46,49.87M,-0.37%
2013-10-02,8629.42,8650.71,8672.26,8581.02,76.86M,-0.69%
2013-10-01,8689.14,8618.59,8691.85,8612.23,83.40M,1.10%
2013-09-30,8594.4,8562.85,8606.71,8546.72,78.81M,-0.77%
2013-09-27,8661.51,8672.82,8691.48,8611.45,68.20M,-0.03%
2013-09-26,8664.1,8678.82,8688.49,8628.61,88.92M,-0.02%
2013-09-25,8665.63,8655.04,8681.99,8609.95,108.14M,0.01%
2013-09-24,8664.6,8645.24,8672.08,8633.21,79.11M,0.34%
2013-09-23,8635.29,8682.94,8699.47,8605.59,89.11M,-0.47%
2013-09-20,8675.73,8693.32,8713.78,8666.49,249.59M,-0.21%
2013-09-19,8694.18,8735.11,8770.1,8665.75,120.86M,0.67%
2013-09-18,8636.06,8617.45,8645.9,8594.65,75.77M,0.45%
2013-09-17,8596.95,8595.56,8613.89,8585.04,81.36M,-0.19%
2013-09-16,8613.0,8599.65,8626.11,8578.01,87.86M,1.22%
2013-09-13,8509.42,8461.31,8518.18,8456.84,76.22M,0.18%
2013-09-12,8494.0,8509.49,8516.98,8466.61,102.39M,-0.02%
2013-09-11,8495.73,8453.32,8502.79,8446.69,106.15M,0.58%
2013-09-10,8446.54,8357.69,8464.25,8350.42,125.31M,2.06%
2013-09-09,8276.32,8275.01,8310.37,8246.77,76.36M,0.01%
2013-09-06,8275.67,8222.21,8295.81,8174.32,124.85M,0.49%
2013-09-05,8234.98,8205.56,8257.73,8165.36,96.65M,0.48%
2013-09-04,8195.92,8201.56,8206.87,8095.91,84.77M,0.19%
2013-09-03,8180.71,8259.37,8264.72,8142.86,88.28M,-0.77%
2013-09-02,8243.87,8224.34,8268.73,8211.03,66.69M,1.74%
2013-08-30,8103.15,8197.72,8201.49,8101.95,86.45M,-1.12%
2013-08-29,8194.55,8189.02,8199.29,8129.99,69.82M,0.45%
2013-08-28,8157.9,8202.86,8219.26,8094.22,97.80M,-1.03%
2013-08-27,8242.56,8378.93,8423.78,8242.56,106.54M,-2.28%
2013-08-26,8435.15,8424.07,8437.75,8386.05,42.82M,0.22%
2013-08-23,8416.99,8398.28,8438.44,8360.23,67.69M,0.23%
2013-08-22,8397.89,8289.3,8425.26,8283.77,80.63M,1.36%
2013-08-21,8285.41,8301.06,8310.68,8268.42,65.97M,-0.18%
2013-08-20,8300.03,8294.87,8319.82,8246.19,84.50M,-0.79%
2013-08-19,8366.29,8395.02,8395.41,8329.0,59.79M,-0.31%
2013-08-16,8391.94,8348.42,8402.3,8330.33,85.75M,0.19%
2013-08-15,8376.29,8418.94,8422.03,8307.98,72.73M,-0.73%
2013-08-14,8438.12,8424.88,8457.05,8400.75,80.10M,0.27%
2013-08-13,8415.76,8395.82,8444.52,8383.23,95.30M,0.68%
2013-08-12,8359.25,8341.96,8371.16,8238.86,82.33M,0.25%
2013-08-09,8338.31,8332.53,8374.59,8286.41,89.03M,0.24%
2013-08-08,8318.32,8256.4,8341.44,8252.46,145.60M,0.70%
2013-08-07,8260.48,8265.33,8281.52,8228.11,78.95M,-0.47%
2013-08-06,8299.73,8387.93,8435.49,8267.98,122.12M,-1.17%
2013-08-05,8398.38,8416.11,8435.32,8367.34,62.90M,-0.10%
2013-08-02,8406.94,8428.58,8431.67,8376.28,73.39M,-0.05%
2013-08-01,8410.73,8320.38,8411.3,8316.89,97.99M,1.63%
2013-07-31,8275.97,8235.22,8295.56,8213.36,113.06M,0.06%
2013-07-30,8271.02,8302.14,8333.95,8256.4,135.63M,0.15%
2013-07-29,8259.03,8307.12,8324.15,8245.53,67.36M,0.17%
2013-07-26,8244.91,8341.78,8362.04,8217.26,75.42M,-0.65%
2013-07-25,8298.98,8349.52,8356.88,8265.14,96.06M,-0.96%
2013-07-24,8379.11,8325.06,8415.33,8318.48,88.49M,0.78%
2013-07-23,8314.23,8358.62,8365.98,8306.6,80.77M,-0.20%
2013-07-22,8331.06,8343.28,8374.47,8310.29,73.05M,-0.01%
2013-07-19,8331.57,8299.01,8336.87,8284.36,119.92M,-0.07%
2013-07-18,8337.09,8239.38,8337.2,8215.66,79.51M,1.00%
2013-07-17,8254.72,8216.7,8269.22,8137.53,71.75M,0.65%
2013-07-16,8201.05,8251.51,8252.25,8178.19,68.67M,-0.41%
2013-07-15,8234.81,8237.92,8271.38,8211.42,67.64M,0.27%
2013-07-12,8212.77,8192.91,8244.13,8178.2,87.87M,0.66%
2013-07-11,8158.8,8163.56,8176.7,8130.48,81.26M,1.14%
2013-07-10,8066.48,8056.51,8081.21,7990.65,75.95M,0.11%
2013-07-09,8057.75,8021.13,8086.95,8005.73,82.86M,1.12%
2013-07-08,7968.54,7865.92,8015.21,7848.14,79.57M,2.08%
2013-07-05,7806.0,8010.44,8031.71,7805.36,116.27M,-2.36%
2013-07-04,7994.31,7877.91,8015.08,7863.76,119.38M,2.11%
2013-07-03,7829.32,7841.18,7841.87,7730.37,115.95M,-1.03%
2013-07-02,7910.77,7988.92,7988.96,7873.97,96.76M,-0.92%
2013-07-01,7983.92,8000.02,8023.15,7890.28,96.72M,0.31%
2013-06-28,7959.22,8015.53,8037.68,7906.14,101.76M,-0.39%
2013-06-27,7990.75,7945.92,8025.81,7919.59,102.94M,0.63%
2013-06-26,7940.99,7810.37,7960.45,7800.85,128.57M,1.66%
2013-06-25,7811.3,7741.13,7842.48,7725.99,109.49M,1.55%
2013-06-24,7692.45,7776.88,7823.84,7655.83,121.38M,-1.24%
2013-06-21,7789.24,7946.32,7987.04,7789.24,245.49M,-1.76%
2013-06-20,7928.48,8085.67,8085.67,7911.96,131.81M,-3.28%
2013-06-19,8197.08,8254.57,8285.9,8160.5,78.66M,-0.39%
2013-06-18,8229.51,8196.44,8241.6,8176.19,73.65M,0.17%
2013-06-17,8215.73,8170.75,8265.49,8167.67,73.15M,1.08%
2013-06-14,8127.96,8157.88,8188.0,8111.38,72.77M,0.40%
2013-06-13,8095.39,8023.37,8110.38,7968.13,97.59M,-0.59%
2013-06-12,8143.27,8204.91,8246.08,8122.72,81.79M,-0.96%
2013-06-11,8222.46,8256.19,8260.86,8141.02,96.69M,-1.03%
2013-06-10,8307.69,8246.04,8355.79,8245.94,75.73M,0.64%
2013-06-07,8254.68,8124.88,8279.03,8034.55,103.60M,1.92%
2013-06-06,8098.81,8188.82,8235.09,8098.81,85.24M,-1.19%
2013-06-05,8196.18,8229.23,8293.28,8182.08,89.16M,-1.20%
2013-06-04,8295.96,8358.68,8384.36,8274.94,82.41M,0.12%
2013-06-03,8285.8,8291.49,8395.56,8214.78,97.75M,-0.76%
2013-05-31,8348.84,8385.38,8401.63,8297.03,122.40M,-0.61%
2013-05-30,8400.2,8314.2,8416.36,8293.96,103.14M,0.76%
2013-05-29,8336.58,8437.21,8445.46,8316.7,107.50M,-1.70%
2013-05-28,8480.87,8432.46,8526.42,8424.4,97.46M,1.16%
2013-05-27,8383.3,8346.6,8386.86,8338.32,48.71M,0.94%
2013-05-24,8305.32,8390.16,8391.02,8262.64,131.15M,-0.56%
2013-05-23,8351.98,8410.06,8412.25,8281.11,132.88M,-2.10%
2013-05-22,8530.89,8467.56,8557.86,8434.83,110.21M,0.69%
2013-05-21,8472.2,8446.78,8476.18,8397.54,113.84M,0.19%
2013-05-20,8455.83,8434.97,8456.24,8401.74,78.30M,0.69%
2013-05-17,8398.0,8356.26,8408.62,8327.47,158.38M,0.34%
2013-05-16,8369.87,8348.54,8401.28,8324.23,125.95M,0.09%
2013-05-15,8362.42,8333.61,8368.06,8299.83,152.90M,0.28%
2013-05-14,8339.11,8304.5,8339.11,8235.97,114.73M,0.72%
2013-05-13,8279.29,8281.95,8294.56,8217.15,85.26M,0.01%
2013-05-10,8278.59,8278.45,8358.23,8252.37,95.07M,0.19%
2013-05-09,8262.55,8232.5,8274.18,8224.52,57.87M,0.16%
2013-05-08,8249.71,8176.88,8253.47,8173.35,121.80M,0.83%
2013-05-07,8181.78,8125.82,8206.01,8116.67,89.54M,0.86%
2013-05-06,8112.08,8119.22,8148.14,8103.27,66.15M,-0.13%
2013-05-03,8122.29,7972.28,8130.16,7957.36,134.55M,2.02%
2013-05-02,7961.71,7905.35,8005.83,7896.99,142.87M,0.61%
2013-04-30,7913.71,7928.42,7965.9,7893.08,119.77M,0.51%
2013-04-29,7873.5,7834.02,7873.5,7823.24,79.20M,0.75%
2013-04-26,7814.76,7835.59,7840.47,7767.61,94.49M,-0.23%
2013-04-25,7832.86,7766.61,7838.31,7741.98,92.93M,0.95%
2013-04-24,7759.03,7656.76,7767.36,7656.22,117.92M,1.32%
2013-04-23,7658.21,7477.03,7664.22,7442.36,184.06M,2.41%
2013-04-22,7478.11,7516.06,7538.22,7437.52,153.70M,0.24%
2013-04-19,7459.96,7490.11,7531.09,7418.36,178.32M,-0.18%
2013-04-18,7473.73,7519.67,7556.55,7436.78,140.26M,-0.39%
2013-04-17,7503.03,7719.56,7722.46,7473.07,161.07M,-2.34%
2013-04-16,7682.58,7680.78,7739.66,7639.43,139.71M,-0.39%
2013-04-15,7712.63,7740.54,7773.11,7651.58,118.15M,-0.41%
2013-04-12,7744.77,7831.87,7838.53,7726.13,121.69M,-1.61%
2013-04-11,7871.63,7799.31,7885.45,7786.75,126.50M,0.78%
2013-04-10,7810.63,7664.16,7822.12,7660.2,158.66M,2.27%
2013-04-09,7637.51,7704.35,7723.2,7608.04,120.78M,-0.33%
2013-04-08,7662.64,7669.04,7698.47,7645.56,85.36M,0.05%
2013-04-05,7658.75,7820.69,7825.28,7632.42,144.76M,-2.03%
2013-04-04,7817.39,7902.86,7927.93,7803.89,145.00M,-0.73%
2013-04-03,7874.75,7926.88,7953.15,7869.81,103.69M,-0.87%
2013-04-02,7943.87,7806.12,7949.2,7805.92,116.77M,1.91%
2013-03-28,7795.31,7791.14,7842.58,7778.02,128.18M,0.08%
2013-03-27,7789.09,7905.96,7916.76,7750.38,146.70M,-1.15%
2013-03-26,7879.67,7889.15,7912.52,7859.27,115.37M,0.11%
2013-03-25,7870.9,7988.27,8030.76,7847.97,157.51M,-0.51%
2013-03-22,7911.35,7917.64,7953.93,7876.36,131.99M,-0.27%
2013-03-21,7932.51,7989.59,7999.34,7887.67,159.85M,-0.87%
2013-03-20,8001.97,7995.59,8030.46,7972.21,122.11M,0.68%
2013-03-19,7947.79,7980.54,8000.97,7919.45,154.90M,-0.79%
2013-03-18,8010.7,7924.04,8020.91,7901.94,130.36M,-0.40%
2013-03-15,8042.85,8074.03,8074.47,7996.95,311.60M,-0.19%
2013-03-14,8058.37,8013.25,8060.26,8011.22,280.67M,1.10%
2013-03-13,7970.91,7964.77,7978.84,7942.37,368.77M,0.06%
2013-03-12,7966.12,7970.83,7999.5,7933.94,175.95M,-0.23%
2013-03-11,7984.29,7967.46,7989.21,7954.58,82.98M,-0.03%
2013-03-08,7986.47,7970.66,8015.07,7962.28,134.78M,0.59%
2013-03-07,7939.77,7934.19,7956.26,7911.56,98.78M,0.26%
2013-03-06,7919.33,7907.39,7977.64,7898.04,124.63M,0.62%
2013-03-05,7870.31,7779.62,7883.6,7772.33,137.28M,2.32%
2013-03-04,7691.68,7654.67,7708.88,7637.32,83.89M,-0.21%
2013-03-01,7708.16,7735.35,7767.67,7627.99,131.32M,-0.43%
2013-02-28,7741.7,7712.2,7753.39,7691.81,126.36M,0.86%
2013-02-27,7675.83,7641.84,7679.44,7565.78,117.57M,1.04%
2013-02-26,7597.11,7682.24,7683.96,7589.32,171.52M,-2.27%
2013-02-25,7773.19,7731.8,7860.57,7726.4,182.46M,1.45%
2013-02-22,7661.91,7619.81,7681.12,7607.26,148.92M,1.03%
2013-02-21,7583.57,7681.61,7688.44,7561.84,156.41M,-1.88%
2013-02-20,7728.9,7747.21,7784.64,7709.48,135.41M,-0.30%
2013-02-19,7752.45,7614.1,7762.9,7611.6,131.08M,1.62%
2013-02-18,7628.73,7591.08,7629.78,7568.16,91.57M,0.46%
2013-02-15,7593.51,7636.26,7649.5,7588.57,185.14M,-0.49%
2013-02-14,7631.19,7697.89,7729.36,7607.48,113.78M,-1.05%
2013-02-13,7711.89,7678.48,7737.41,7650.29,97.75M,0.67%
2013-02-12,7660.19,7619.12,7661.97,7593.66,118.83M,0.35%
2013-02-11,7633.74,7627.72,7676.82,7597.61,103.66M,-0.24%
2013-02-08,7652.14,7607.57,7655.31,7577.34,123.64M,0.81%
2013-02-07,7590.85,7581.37,7661.31,7565.32,144.80M,0.13%
2013-02-06,7581.18,7665.88,7694.42,7537.29,152.98M,-1.09%
2013-02-05,7664.66,7643.54,7677.14,7622.3,179.59M,0.35%
2013-02-04,7638.23,7822.54,7837.64,7637.68,197.22M,-2.49%
2013-02-01,7833.39,7792.59,7853.37,7784.97,128.95M,0.74%
2013-01-31,7776.05,7800.45,7812.34,7765.2,171.42M,-0.45%
2013-01-30,7811.31,7855.68,7863.35,7775.03,129.32M,-0.47%
2013-01-29,7848.57,7841.96,7857.14,7800.12,114.47M,0.20%
2013-01-28,7833.0,7859.83,7871.79,7831.72,88.20M,-0.32%
2013-01-25,7857.97,7746.78,7865.16,7743.19,120.20M,1.42%
2013-01-24,7748.13,7700.53,7753.3,7661.96,129.65M,0.53%
2013-01-23,7707.54,7702.92,7731.63,7684.84,123.89M,0.15%
2013-01-22,7696.21,7741.88,7746.91,7634.26,143.51M,-0.68%
2013-01-21,7748.86,7727.77,7749.82,7719.02,71.75M,0.61%
2013-01-18,7702.23,7747.13,7753.49,7702.23,133.35M,-0.43%
2013-01-17,7735.46,7677.28,7764.03,7662.43,110.87M,0.58%
2013-01-16,7691.13,7661.61,7694.8,7643.14,108.71M,0.20%
2013-01-15,7675.91,7704.05,7735.21,7635.88,138.58M,-0.69%
2013-01-14,7729.52,7737.61,7785.82,7702.36,41.22M,0.18%
2013-01-11,7715.53,7725.93,7731.45,7683.92,174.96M,0.09%
2013-01-10,7708.47,7732.14,7773.69,7685.08,176.13M,-0.16%
2013-01-09,7720.47,7713.57,7734.78,7688.55,158.33M,0.32%
2013-01-08,7695.83,7710.7,7754.38,7683.48,130.43M,-0.48%
2013-01-07,7732.66,7760.01,7767.55,7713.42,151.70M,-0.56%
2013-01-04,7776.37,7740.99,7779.67,7727.55,101.58M,0.26%
2013-01-03,7756.44,7762.13,7777.02,7737.98,86.17M,-0.29%
2013-01-02,7778.78,7689.46,7789.94,7689.46,140.35M,2.19%
2012-12-28,7612.39,7649.89,7665.68,7602.89,48.12M,-0.57%
2012-12-27,7655.88,7652.27,7676.5,7640.3,64.57M,0.26%
2012-12-21,7636.23,7632.41,7653.73,7596.64,208.16M,-0.47%
2012-12-20,7672.1,7642.99,7675.45,7635.39,102.03M,0.05%
2012-12-19,7668.5,7675.33,7682.9,7655.71,128.89M,0.19%
2012-12-18,7653.58,7634.28,7667.91,7626.25,127.20M,0.64%
2012-12-17,7604.94,7604.16,7627.14,7564.07,89.70M,0.11%
2012-12-14,7596.47,7599.03,7619.26,7571.16,93.63M,0.19%
2012-12-13,7581.98,7618.62,7618.62,7561.96,119.24M,-0.43%
2012-12-12,7614.79,7595.2,7626.4,7590.18,118.11M,0.33%
2012-12-11,7589.75,7529.24,7596.9,7518.74,111.33M,0.78%
2012-12-10,7530.92,7484.95,7536.6,7457.4,101.72M,0.17%
2012-12-07,7517.8,7539.78,7553.05,7487.64,129.90M,-0.22%
2012-12-06,7534.54,7469.54,7554.51,7461.19,138.74M,1.07%
2012-12-05,7454.55,7480.59,7482.28,7428.7,125.61M,0.26%
2012-12-04,7435.12,7428.13,7466.25,7417.3,96.65M,-0.00%
2012-12-03,7435.21,7427.41,7487.89,7419.3,100.56M,0.40%
2012-11-30,7405.5,7399.09,7442.6,7398.22,104.67M,0.06%
2012-11-29,7400.96,7382.55,7416.52,7377.09,121.11M,0.78%
2012-11-28,7343.41,7317.49,7351.48,7265.44,98.24M,0.15%
2012-11-27,7332.33,7343.01,7361.55,7307.3,117.19M,0.55%
2012-11-26,7292.03,7286.69,7312.86,7273.57,83.95M,-0.23%
2012-11-23,7309.13,7258.33,7311.55,7219.55,104.51M,0.89%
2012-11-22,7244.99,7210.46,7253.02,7205.2,126.77M,0.84%
2012-11-21,7184.71,7148.91,7194.79,7139.99,98.22M,0.16%
2012-11-20,7172.99,7098.13,7186.61,7092.23,109.24M,0.69%
2012-11-19,7123.84,7020.23,7130.87,7007.21,137.51M,2.49%
2012-11-16,6950.53,7045.63,7059.83,6950.53,189.84M,-1.32%
2012-11-15,7043.42,7064.99,7079.22,7021.62,138.53M,-0.82%
2012-11-14,7101.92,7156.34,7182.81,7084.63,146.56M,-0.94%
2012-11-13,7169.12,7131.6,7185.29,7074.87,185.56M,0.01%
2012-11-12,7168.76,7164.68,7196.0,7138.17,118.85M,0.07%
2012-11-09,7163.5,7220.69,7222.87,7064.34,204.08M,-0.58%
2012-11-08,7204.96,7260.35,7287.0,7184.18,188.73M,-0.39%
2012-11-07,7232.83,7425.08,7434.96,7226.6,174.47M,-1.96%
2012-11-06,7377.76,7336.46,7388.98,7319.73,107.33M,0.70%
2012-11-05,7326.47,7320.98,7337.47,7304.45,78.95M,-0.51%
2012-11-02,7363.85,7336.52,7391.04,7314.68,137.46M,0.38%
2012-11-01,7335.67,7255.3,7356.18,7255.11,90.00M,1.03%
2012-10-31,7260.63,7305.07,7347.51,7260.63,124.99M,-0.33%
2012-10-30,7284.4,7239.69,7292.83,7239.04,86.88M,1.13%
2012-10-29,7203.16,7205.05,7225.32,7171.96,70.91M,-0.40%
2012-10-26,7231.85,7161.73,7257.37,7147.51,97.03M,0.44%
2012-10-25,7200.23,7203.12,7256.22,7181.45,110.26M,0.10%
2012-10-24,7192.85,7202.03,7216.13,7120.68,135.67M,0.27%
2012-10-23,7173.69,7339.16,7343.6,7153.8,127.31M,-2.11%
2012-10-22,7328.05,7372.36,7390.1,7313.24,100.70M,-0.71%
2012-10-19,7380.64,7413.69,7430.12,7363.5,178.61M,-0.76%
2012-10-18,7437.23,7401.41,7447.81,7389.01,145.42M,0.58%
2012-10-17,7394.55,7381.08,7399.99,7367.59,129.16M,0.25%
2012-10-16,7376.27,7309.08,7387.78,7293.9,132.65M,1.58%
2012-10-15,7261.25,7237.4,7302.23,7237.4,128.06M,0.40%
2012-10-12,7232.49,7260.57,7291.24,7232.42,124.91M,-0.68%
2012-10-11,7281.7,7192.75,7305.46,7182.31,128.55M,1.06%
2012-10-10,7205.23,7219.46,7245.17,7201.09,86.65M,-0.40%
2012-10-09,7234.53,7306.33,7308.13,7221.5,100.58M,-0.78%
2012-10-08,7291.21,7340.39,7341.28,7286.24,121.13M,-1.44%
2012-10-05,7397.87,7327.7,7409.78,7312.79,115.17M,1.27%
2012-10-04,7305.21,7368.21,7374.86,7283.48,129.88M,-0.23%
2012-10-03,7322.08,7283.26,7339.33,7272.06,99.33M,0.22%
2012-10-02,7305.86,7278.13,7373.15,7266.11,133.88M,-0.28%
2012-10-01,7326.73,7227.81,7339.2,7225.29,126.10M,1.53%
2012-09-28,7216.15,7330.61,7337.17,7215.95,147.38M,-1.01%
2012-09-27,7290.02,7313.15,7324.97,7268.69,153.89M,0.19%
2012-09-26,7276.51,7362.98,7362.98,7255.77,183.91M,-2.00%
2012-09-25,7425.11,7406.22,7438.89,7369.39,137.22M,0.16%
2012-09-24,7413.16,7419.65,7440.49,7388.2,127.43M,-0.52%
2012-09-21,7451.62,7409.34,7478.53,7391.06,277.45M,0.84%
2012-09-20,7389.49,7322.62,7390.46,7313.14,189.99M,-0.02%
2012-09-19,7390.76,7387.18,7396.12,7326.24,147.35M,0.59%
2012-09-18,7347.69,7350.09,7375.0,7304.25,173.48M,-0.76%
2012-09-17,7403.69,7390.29,7414.22,7382.47,157.75M,-0.11%
2012-09-14,7412.13,7397.98,7446.47,7388.79,217.51M,1.39%
2012-09-13,7310.32,7341.78,7353.22,7280.23,142.29M,-0.45%
2012-09-12,7343.53,7331.58,7410.36,7307.48,295.64M,0.46%
2012-09-11,7310.11,7197.2,7313.48,7186.63,171.05M,1.34%
2012-09-10,7213.7,7207.96,7233.92,7203.65,156.72M,-0.01%
2012-09-07,7214.5,7183.92,7248.51,7182.6,256.35M,0.66%
2012-09-06,7167.33,6984.31,7172.32,6977.86,199.50M,2.91%
2012-09-05,6964.69,6941.66,7003.53,6892.86,106.81M,0.46%
2012-09-04,6932.58,7012.99,7015.71,6920.0,88.15M,-1.17%
2012-09-03,7014.83,6946.61,7016.31,6944.25,85.29M,0.63%
2012-08-31,6970.79,6897.73,7011.45,6889.79,119.11M,1.09%
2012-08-30,6895.49,6962.29,6978.5,6871.0,108.24M,-1.64%
2012-08-29,7010.57,7003.02,7029.8,6945.71,68.94M,0.11%
2012-08-28,7002.68,7004.05,7031.16,6976.01,85.89M,-0.64%
2012-08-27,7047.45,6960.02,7049.48,6946.08,87.03M,1.10%
2012-08-24,6971.07,6957.6,6990.07,6885.98,93.80M,0.31%
2012-08-23,6949.57,7065.99,7080.74,6923.07,130.44M,-0.97%
